Country,Year,life,population,income,region
Cameroon,1836,28.75,,678.0,Sub-Saharan Africa
Cameroon,1837,28.75,,682.0,Sub-Saharan Africa
Cameroon,1838,28.75,,685.0,Sub-Saharan Africa
Cameroon,1839,28.75,,688.0,Sub-Saharan Africa
Cameroon,1840,28.75,1974115,692.0,Sub-Saharan Africa
Cameroon,1841,28.75,,695.0,Sub-Saharan Africa
Cameroon,1842,28.75,,698.0,Sub-Saharan Africa
Cameroon,1843,28.75,,702.0,Sub-Saharan Africa
Cameroon,1844,28.75,,705.0,Sub-Saharan Africa
Cameroon,1845,28.75,,708.0,Sub-Saharan Africa
Cameroon,1846,28.75,,712.0,Sub-Saharan Africa
Cameroon,1847,28.75,,715.0,Sub-Saharan Africa
Cameroon,1848,28.75,,719.0,Sub-Saharan Africa
Cameroon,1849,28.75,,722.0,Sub-Saharan Africa
Cameroon,1850,28.75,2033578,726.0,Sub-Saharan Africa
Cameroon,1851,28.75,,729.0,Sub-Saharan Africa
Cameroon,1852,28.75,,733.0,Sub-Saharan Africa
Cameroon,1853,28.75,,736.0,Sub-Saharan Africa
Cameroon,1854,28.75,,740.0,Sub-Saharan Africa
Cameroon,1855,28.75,,744.0,Sub-Saharan Africa
Cameroon,1856,28.75,,747.0,Sub-Saharan Africa
Cameroon,1857,28.75,,751.0,Sub-Saharan Africa
Cameroon,1858,28.75,,754.0,Sub-Saharan Africa
Cameroon,1859,28.75,,758.0,Sub-Saharan Africa
Cameroon,1860,28.75,2095258,762.0,Sub-Saharan Africa
Cameroon,1861,28.75,,765.0,Sub-Saharan Africa
Cameroon,1862,28.75,,769.0,Sub-Saharan Africa
Cameroon,1863,28.75,,773.0,Sub-Saharan Africa
Cameroon,1864,28.75,,777.0,Sub-Saharan Africa
Cameroon,1865,28.75,,780.0,Sub-Saharan Africa
Cameroon,1866,28.75,,784.0,Sub-Saharan Africa
Cameroon,1867,28.75,,788.0,Sub-Saharan Africa
Cameroon,1868,28.75,,792.0,Sub-Saharan Africa
Cameroon,1869,28.75,,795.0,Sub-Saharan Africa
Cameroon,1870,28.75,2158809,799.0,Sub-Saharan Africa
Cameroon,1871,28.75,,803.0,Sub-Saharan Africa
Cameroon,1872,28.75,,807.0,Sub-Saharan Africa
Cameroon,1873,28.75,,811.0,Sub-Saharan Africa
Cameroon,1874,28.75,,815.0,Sub-Saharan Africa
Cameroon,1875,28.75,,819.0,Sub-Saharan Africa
Cameroon,1876,28.75,,823.0,Sub-Saharan Africa
Cameroon,1877,28.75,,827.0,Sub-Saharan Africa
Cameroon,1878,28.75,,831.0,Sub-Saharan Africa
Cameroon,1879,28.75,,835.0,Sub-Saharan Africa
Cameroon,1880,28.75,2224163,839.0,Sub-Saharan Africa
Cameroon,1881,28.75,,843.0,Sub-Saharan Africa
Cameroon,1882,28.75,,847.0,Sub-Saharan Africa
Cameroon,1883,28.75,,851.0,Sub-Saharan Africa
Cameroon,1884,28.75,,855.0,Sub-Saharan Africa
Cameroon,1885,28.75,,859.0,Sub-Saharan Africa
Cameroon,1886,28.75,,864.0,Sub-Saharan Africa
Cameroon,1887,28.75,,868.0,Sub-Saharan Africa
Cameroon,1888,28.75,,872.0,Sub-Saharan Africa
Cameroon,1889,28.75,,876.0,Sub-Saharan Africa
Cameroon,1890,28.75,2291482,880.0,Sub-Saharan Africa
Cameroon,1891,28.75,,885.0,Sub-Saharan Africa
Cameroon,1892,28.75,,889.0,Sub-Saharan Africa
Cameroon,1893,28.75,,893.0,Sub-Saharan Africa
Cameroon,1894,28.75,,897.0,Sub-Saharan Africa
Cameroon,1895,28.75,,902.0,Sub-Saharan Africa
Cameroon,1896,28.75,,906.0,Sub-Saharan Africa
Cameroon,1897,28.75,,911.0,Sub-Saharan Africa
Cameroon,1898,28.75,,915.0,Sub-Saharan Africa
Cameroon,1899,28.75,,919.0,Sub-Saharan Africa
Cameroon,1900,28.75,2360984,924.0,Sub-Saharan Africa
Cameroon,1901,28.75,,928.0,Sub-Saharan Africa
Cameroon,1902,28.75,,933.0,Sub-Saharan Africa
Cameroon,1903,28.75,,937.0,Sub-Saharan Africa
Cameroon,1904,28.75,,942.0,Sub-Saharan Africa
Cameroon,1905,28.75,,946.0,Sub-Saharan Africa
Cameroon,1906,28.75,,951.0,Sub-Saharan Africa
Cameroon,1907,28.75,,956.0,Sub-Saharan Africa
Cameroon,1908,28.75,,960.0,Sub-Saharan Africa
Cameroon,1909,28.75,,965.0,Sub-Saharan Africa
Cameroon,1910,28.75,2432509,970.0,Sub-Saharan Africa
Cameroon,1911,28.75,,974.0,Sub-Saharan Africa
Cameroon,1912,28.75,,979.0,Sub-Saharan Africa
Cameroon,1913,28.75,,984.0,Sub-Saharan Africa
Cameroon,1914,28.75,,993.0,Sub-Saharan Africa
Cameroon,1915,28.75,,1002.0,Sub-Saharan Africa
Cameroon,1916,28.75,,1011.0,Sub-Saharan Africa
Cameroon,1917,28.75,,1021.0,Sub-Saharan Africa
Cameroon,1918,5.661210662,,1030.0,Sub-Saharan Africa
Cameroon,1919,28.75,,1040.0,Sub-Saharan Africa
Cameroon,1920,28.75,2506103,1049.0,Sub-Saharan Africa
Cameroon,1921,28.871940000000002,,1060.0,Sub-Saharan Africa
Cameroon,1922,28.993879999999997,,1072.0,Sub-Saharan Africa
Cameroon,1923,29.115820000000003,,1083.0,Sub-Saharan Africa
Cameroon,1924,29.237759999999998,,1095.0,Sub-Saharan Africa
Cameroon,1925,29.3597,,1107.0,Sub-Saharan Africa
Cameroon,1926,29.481640000000002,,1119.0,Sub-Saharan Africa
Cameroon,1927,29.603579999999997,,1131.0,Sub-Saharan Africa
Cameroon,1928,29.72552,,1143.0,Sub-Saharan Africa
Cameroon,1929,29.847459999999998,,1155.0,Sub-Saharan Africa
Cameroon,1930,29.9694,2926419,1167.0,Sub-Saharan Africa
Cameroon,1931,30.091340000000002,,1180.0,Sub-Saharan Africa
Cameroon,1932,30.213279999999997,,1192.0,Sub-Saharan Africa
Cameroon,1933,30.33522,,1205.0,Sub-Saharan Africa
Cameroon,1934,30.45716,,1218.0,Sub-Saharan Africa
Cameroon,1935,30.5791,,1231.0,Sub-Saharan Africa
Cameroon,1936,30.701040000000003,,1244.0,Sub-Saharan Africa
Cameroon,1937,30.822979999999998,,1257.0,Sub-Saharan Africa
Cameroon,1938,30.94492,,1270.0,Sub-Saharan Africa
Cameroon,1939,31.06686,,1284.0,Sub-Saharan Africa
Cameroon,1940,31.1888,3557999,1298.0,Sub-Saharan Africa
Cameroon,1941,31.310740000000003,,1311.0,Sub-Saharan Africa
Cameroon,1942,31.432679999999998,,1325.0,Sub-Saharan Africa
Cameroon,1943,31.55462,,1339.0,Sub-Saharan Africa
Cameroon,1944,31.67656,,1354.0,Sub-Saharan Africa
Cameroon,1945,31.7985,,1368.0,Sub-Saharan Africa
Cameroon,1946,33.744240000000005,,1382.0,Sub-Saharan Africa
Cameroon,1947,35.68998,,1397.0,Sub-Saharan Africa
Cameroon,1948,37.63572,,1412.0,Sub-Saharan Africa
Cameroon,1949,39.58146,,1427.0,Sub-Saharan Africa
Cameroon,1950,41.5272,4466498,1442.0,Sub-Saharan Africa
Cameroon,1951,41.80914,4544218,1479.0,Sub-Saharan Africa
Cameroon,1952,42.26008,4623471,1517.0,Sub-Saharan Africa
Cameroon,1953,42.72702,"4,704,556",1554.0,Sub-Saharan Africa
Cameroon,1954,43.21096,4787832,1592.0,Sub-Saharan Africa
Cameroon,1955,43.7119,4873726,1632.0,Sub-Saharan Africa
Cameroon,1956,44.22984,4962726,1671.0,Sub-Saharan Africa
Cameroon,1957,44.76178,5055386,1710.0,Sub-Saharan Africa
Cameroon,1958,45.30672,5152307,1750.0,Sub-Saharan Africa
Cameroon,1959,45.86166,5254110,1790.0,Sub-Saharan Africa
Cameroon,1960,46.4236,5361367,1813.0,Sub-Saharan Africa
Cameroon,1961,46.986540000000005,5474509,1808.0,Sub-Saharan Africa
Cameroon,1962,47.55048,5593768,1836.0,Sub-Saharan Africa
Cameroon,1963,48.11042,5719135,1874.0,Sub-Saharan Africa
Cameroon,1964,48.66836,5850454,1910.0,Sub-Saharan Africa
Cameroon,1965,49.2273,5987671,1917.0,Sub-Saharan Africa
Cameroon,1966,49.793240000000004,6130990,1973.0,Sub-Saharan Africa
Cameroon,1967,50.37018,6280743,1992.0,Sub-Saharan Africa
Cameroon,1968,50.96412,6437157,2084.0,Sub-Saharan Africa
Cameroon,1969,51.57306,6600479,2146.0,Sub-Saharan Africa
Cameroon,1970,52.2,6770967,2169.0,Sub-Saharan Africa
Cameroon,1971,52.7,6948847,2190.0,Sub-Saharan Africa
Cameroon,1972,53.1,7134374,2238.0,Sub-Saharan Africa
Cameroon,1973,53.4,"7,327,874",2224.0,Sub-Saharan Africa
Cameroon,1974,53.8,7529704,2274.0,Sub-Saharan Africa
Cameroon,1975,54.2,7740196,2338.0,Sub-Saharan Africa
Cameroon,1976,54.4,7959500,2324.0,Sub-Saharan Africa
Cameroon,1977,54.7,8187840,2386.0,Sub-Saharan Africa
Cameroon,1978,55.0,8425707,2444.0,Sub-Saharan Africa
Cameroon,1979,55.3,8673666,2505.0,Sub-Saharan Africa
Cameroon,1980,55.8,8932121,2671.0,Sub-Saharan Africa
Cameroon,1981,56.2,9201146,3034.0,Sub-Saharan Africa
Cameroon,1982,56.7,9480638,3188.0,Sub-Saharan Africa
Cameroon,1983,57.3,9770555,3319.0,Sub-Saharan Africa
Cameroon,1984,57.6,10070779,3476.0,Sub-Saharan Africa
Cameroon,1985,58.2,10381098,3675.0,Sub-Saharan Africa
Cameroon,1986,58.3,10701458,3821.0,Sub-Saharan Africa
Cameroon,1987,58.8,11031515,3526.0,Sub-Saharan Africa
Cameroon,1988,58.9,11370394,3271.0,Sub-Saharan Africa
Cameroon,1989,58.8,11716975,2895.0,Sub-Saharan Africa
Cameroon,1990,58.7,12070359,2768.0,Sub-Saharan Africa
Cameroon,1991,58.5,12430311,2586.0,Sub-Saharan Africa
Cameroon,1992,58.1,12796739,2434.0,Sub-Saharan Africa
Cameroon,1993,57.7,13169100,2177.0,Sub-Saharan Africa
Cameroon,1994,57.2,13546823,2160.0,Sub-Saharan Africa
Cameroon,1995,56.8,13929575,2188.0,Sub-Saharan Africa
Cameroon,1996,56.3,14317191,2233.0,Sub-Saharan Africa
Cameroon,1997,55.9,14709961,2289.0,Sub-Saharan Africa
Cameroon,1998,55.5,15108630,2338.0,Sub-Saharan Africa
Cameroon,1999,55.2,15514249,2369.0,Sub-Saharan Africa
Cameroon,2000,55.0,15927713,2404.0,Sub-Saharan Africa
Cameroon,2001,54.8,16349364,2447.0,Sub-Saharan Africa
Cameroon,2002,54.7,16779434,2480.0,Sub-Saharan Africa
Cameroon,2003,54.7,17218591,2514.0,Sub-Saharan Africa
Cameroon,2004,54.7,17667576,2540.0,Sub-Saharan Africa
Cameroon,2005,55.2,18126999,2532.0,Sub-Saharan Africa
Cameroon,2006,55.7,18597109,2547.0,Sub-Saharan Africa
Cameroon,2007,56.0,19078100,2564.0,Sub-Saharan Africa
Cameroon,2008,56.6,19570418,2571.0,Sub-Saharan Africa
Cameroon,2009,57.1,20074522,2554.0,Sub-Saharan Africa
Cameroon,2010,57.5,20590666,2571.0,Sub-Saharan Africa
Cameroon,2011,57.9,21119065,2610.0,Sub-Saharan Africa
Cameroon,2012,58.3,21659488,2661.0,Sub-Saharan Africa
Cameroon,2013,58.7,22211166,2739.0,Sub-Saharan Africa
Cameroon,2014,59.1,22773014,2829.0,Sub-Saharan Africa
Cameroon,2015,59.5,23344179,2897.0,Sub-Saharan Africa
Canada,1800,39.0,"645,526",1314.0,America
Canada,1801,39.00149677,,1322.0,America
Canada,1802,39.00299355,,1330.0,America
Canada,1803,39.00449032,,1339.0,America
Canada,1804,39.005987100000006,,1347.0,America
Canada,1805,39.00748387,,1356.0,America
Canada,1806,39.00898065,,1365.0,America
Canada,1807,39.01047742,,1373.0,America
Canada,1808,39.01197419,,1382.0,America
Canada,1809,39.01347097,,1391.0,America
Canada,1810,39.01496774,727603,1400.0,America
Canada,1811,39.01646452,,1409.0,America
Canada,1812,39.01796129,,1417.0,America
Canada,1813,39.01945806,,1427.0,America
Canada,1814,39.02095484,,1436.0,America
Canada,1815,39.02245161,,1445.0,America
Canada,1816,39.02394839,,1454.0,America
Canada,1817,39.02544516,,1463.0,America
Canada,1818,39.02694194,,1472.0,America
Canada,1819,39.02843871,,1482.0,America
Canada,1820,39.02993548,879432,1491.0,America
Canada,1821,39.03143226,,1507.0,America
Canada,1822,39.03292903,,1522.0,America
Canada,1823,39.03442581,,1538.0,America
Canada,1824,39.03592258,,1553.0,America
Canada,1825,39.03741935,,1569.0,America
Canada,1826,39.03891613,,1585.0,America
Canada,1827,39.04041289999999,,1602.0,America
Canada,1828,39.04190968,,1618.0,America
Canada,1829,39.04340645,,1635.0,America
Canada,1830,39.04490323,1202146,1651.0,America
Canada,1831,39.0464,,1677.0,America
Canada,1832,39.17348,,1702.0,America
Canada,1833,39.30056,,1728.0,America
Canada,1834,39.427640000000004,,1755.0,America
Canada,1835,39.55472,,1781.0,America
Canada,1836,39.6818,,1809.0,America
Canada,1837,39.80888,,1836.0,America
Canada,1838,39.935959999999994,,1864.0,America
Canada,1839,40.06304,,1893.0,America
Canada,1840,40.19012,1745604,1922.0,America
Canada,1841,40.3172,,1948.0,America
Canada,1842,40.391448,,1975.0,America
Canada,1843,40.465696,,2002.0,America
Canada,1844,40.539944,,2029.0,America
Canada,1845,40.614191999999996,,2057.0,America
Canada,1846,40.68844,,2085.0,America
Canada,1847,40.762688,,2114.0,America
Canada,1848,40.836936,,2143.0,America
Canada,1849,40.911184000000006,,2172.0,America
Canada,1850,40.985432,2487811,2202.0,America
Canada,1851,41.05968,,2222.0,America
Canada,1852,41.113215999999994,,2242.0,America
Canada,1853,41.166752,,2261.0,America
Canada,1854,41.220288000000004,,2282.0,America
Canada,1855,41.273824,,2302.0,America
Canada,1856,41.32736,,2322.0,America
Canada,1857,41.380896,,2343.0,America
Canada,1858,41.434432,,2364.0,America
Canada,1859,41.487968,,2385.0,America
Canada,1860,41.541503999999996,3231465,2406.0,America
Canada,1861,41.595040000000004,,2444.0,America
Canada,1862,41.691216,,2483.0,America
Canada,1863,41.787392,,2522.0,America
Canada,1864,41.883568,,2562.0,America
Canada,1865,41.979744000000004,,2603.0,America
Canada,1866,42.07592,,2644.0,America
Canada,1867,42.172096,,2686.0,America
Canada,1868,42.268271999999996,,2728.0,America
Canada,1869,42.364447999999996,,2771.0,America
Canada,1870,42.460623999999996,3817167,2815.0,America
Canada,1871,42.5568,,2915.0,America
Canada,1872,42.774096,,2834.0,America
Canada,1873,42.991392,,3061.0,America
Canada,1874,43.208688,,3081.0,America
Canada,1875,43.425984,,2966.0,America
Canada,1876,43.64328,,2728.0,America
Canada,1877,43.860576,,2873.0,America
Canada,1878,44.077872,,2723.0,America
Canada,1879,44.295168,,2936.0,America
Canada,1880,44.512464,4360348,3021.0,America
Canada,1881,44.72976,,3394.0,America
Canada,1882,44.7742,,3510.0,America
Canada,1883,44.81864,,3479.0,America
Canada,1884,44.86308,,3714.0,America
Canada,1885,44.90752,,3451.0,America
Canada,1886,44.95196,,3456.0,America
Canada,1887,44.9964,,3530.0,America
Canada,1888,45.04084,,3746.0,America
Canada,1889,45.08528,,3730.0,America
Canada,1890,45.12972,4908078,3963.0,America
Canada,1891,45.17416,,4014.0,America
Canada,1892,45.520192,,3951.0,America
Canada,1893,45.866224,,3890.0,America
Canada,1894,46.212256,,4035.0,America
Canada,1895,46.558288,,3953.0,America
Canada,1896,46.90432,,3816.0,America
Canada,1897,47.250352,,4189.0,America
Canada,1898,47.596384,,4309.0,America
Canada,1899,47.942415999999994,,4664.0,America
Canada,1900,48.288447999999995,5530806,4858.0,America
Canada,1901,48.634479999999996,,5168.0,America
Canada,1902,49.022096000000005,,5560.0,America
Canada,1903,49.409712,,5565.0,America
Canada,1904,49.797328,,5476.0,America
Canada,1905,50.184944,,5948.0,America
Canada,1906,50.572559999999996,,6423.0,America
Canada,1907,50.960176000000004,,6472.0,America
Canada,1908,51.347792,,5967.0,America
Canada,1909,51.735408,,6432.0,America
Canada,1910,52.123024,7181200,6794.0,America
Canada,1911,52.51064,,7037.0,America
Canada,1912,52.961576,,7309.0,America
Canada,1913,53.412512,,7423.0,America
Canada,1914,53.863448,,6717.0,America
Canada,1915,54.314384,,7061.0,America
Canada,1916,54.765319999999996,,7747.0,America
Canada,1917,55.21625600000001,,8002.0,America
Canada,1918,47.16996724,,7399.0,America
Canada,1919,56.118128000000006,,6695.0,America
Canada,1920,56.569064000000004,8764205,6430.0,America
Canada,1921,57.019,,5587.0,America
Canada,1922,57.018,,6310.0,America
Canada,1923,57.016999999999996,,6611.0,America
Canada,1924,58.826,,6610.0,America
Canada,1925,59.305,,7211.0,America
Canada,1926,57.983999999999995,,7468.0,America
Canada,1927,58.673,,8046.0,America
Canada,1928,58.562,,8581.0,America
Canada,1929,57.961000000000006,,8402.0,America
Canada,1930,58.94,10450983,7976.0,America
Canada,1931,60.349,,6636.0,America
Canada,1932,61.418,,6083.0,America
Canada,1933,62.347,,5582.0,America
Canada,1934,62.756,,6111.0,America
Canada,1935,62.475,,6538.0,America
Canada,1936,62.70399999999999,,6824.0,America
Canada,1937,61.333,,7399.0,America
Canada,1938,63.292,,7517.0,America
Canada,1939,63.721000000000004,,7882.0,America
Canada,1940,63.99,11655920,8871.0,America
Canada,1941,63.739,,9996.0,America
Canada,1942,64.678,,11617.0,America
Canada,1943,64.587,,11993.0,America
Canada,1944,65.32600000000001,,12287.0,America
Canada,1945,66.305,,11773.0,America
Canada,1946,66.50399999999999,,11437.0,America
Canada,1947,66.753,,11694.0,America
Canada,1948,67.30199999999999,,11654.0,America
Canada,1949,67.62100000000001,,11650.0,America
Canada,1950,68.25,13736997,12022.0,America
Canada,1951,68.51899999999999,14099994,12419.0,America
Canada,1952,68.718,14481497,12911.0,America
Canada,1953,69.097,"14,882,050",13158.0,America
Canada,1954,69.956,15300472,12687.0,America
Canada,1955,70.015,15733858,13513.0,America
Canada,1956,70.00399999999999,16177451,14253.0,America
Canada,1957,69.923,16624767,14177.0,America
Canada,1958,70.582,17067983,14056.0,America
Canada,1959,70.62100000000001,17498573,14289.0,America
Canada,1960,71.0,17909232,14414.0,America
Canada,1961,71.229,18295922,14545.0,America
Canada,1962,71.258,18659663,15276.0,America
Canada,1963,71.267,19007305,15752.0,America
Canada,1964,71.646,19349346,16464.0,America
Canada,1965,71.745,19693538,17243.0,America
Canada,1966,71.874,20041006,18022.0,America
Canada,1967,72.083,20389445,18240.0,America
Canada,1968,72.242,20739031,18900.0,America
Canada,1969,72.40100000000001,21089228,19614.0,America
Canada,1970,72.6,21439200,19842.0,America
Canada,1971,72.9,21790338,20688.0,America
Canada,1972,72.9,22141998,21532.0,America
Canada,1973,73.1,"22,488,744",22797.0,America
Canada,1974,73.2,22823272,23405.0,America
Canada,1975,73.6,23140609,23593.0,America
Canada,1976,73.9,23439940,24563.0,America
Canada,1977,74.2,23723801,25095.0,America
Canada,1978,74.4,23994948,25853.0,America
Canada,1979,74.7,24257594,26665.0,America
Canada,1980,75.0,24515788,26678.0,America
Canada,1981,75.4,24768525,27171.0,America
Canada,1982,75.8,25017501,26031.0,America
Canada,1983,76.1,"25,272,656",26525.0,America
Canada,1984,76.4,25546736,27781.0,America
Canada,1985,76.5,25848173,29016.0,America
Canada,1986,76.6,26181342,29482.0,America
Canada,1987,76.8,26541981,30288.0,America
Canada,1988,77.1,26919036,31356.0,America
Canada,1989,77.2,27296517,31550.0,America
Canada,1990,77.4,27662440,31163.0,America
Canada,1991,77.6,28014102,30090.0,America
Canada,1992,77.7,28353843,29977.0,America
Canada,1993,77.8,"28,680,921",30424.0,America
Canada,1994,77.9,28995822,31505.0,America
Canada,1995,78.0,29299478,32101.0,America
Canada,1996,78.3,29590952,32290.0,America
Canada,1997,78.7,29871092,33310.0,America
Canada,1998,78.9,30145148,34389.0,America
Canada,1999,79.1,30420216,35810.0,America
Canada,2000,79.3,30701903,37314.0,America
Canada,2001,79.5,30991344,37563.0,America
Canada,2002,79.7,31288572,38270.0,America
Canada,2003,79.9,"31,596,593",38621.0,America
Canada,2004,80.1,31918582,39436.0,America
Canada,2005,80.3,32256333,40284.0,America
Canada,2006,80.5,32611436,41012.0,America
Canada,2007,80.6,32982275,41432.0,America
Canada,2008,80.7,33363256,41468.0,America
Canada,2009,80.9,33746559,39884.0,America
Canada,2010,81.1,34126173,40773.0,America
Canada,2011,81.3,34499905,41567.0,America
Canada,2012,81.4,34868151,41865.0,America
Canada,2013,81.5,"35,230,612",42213.0,America
Canada,2014,81.6,35587793,42817.0,America
Canada,2015,81.7,35939927,43294.0,America
Cape Verde,1800,33.8,55716,529.0,Sub-Saharan Africa
Cape Verde,1801,33.8,,529.0,Sub-Saharan Africa
Cape Verde,1802,33.8,,529.0,Sub-Saharan Africa
Cape Verde,1803,33.8,,529.0,Sub-Saharan Africa
Cape Verde,1804,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1805,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1806,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1807,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1808,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1809,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1810,33.8,55716,530.0,Sub-Saharan Africa
Cape Verde,1811,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1812,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1813,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1814,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1815,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1816,33.8,,530.0,Sub-Saharan Africa
Cape Verde,1817,33.8,,531.0,Sub-Saharan Africa
Cape Verde,1818,33.8,,531.0,Sub-Saharan Africa
Cape Verde,1819,33.8,,531.0,Sub-Saharan Africa
Cape Verde,1820,33.8,57062,531.0,Sub-Saharan Africa
Cape Verde,1821,33.8,,533.0,Sub-Saharan Africa
Cape Verde,1822,33.8,,535.0,Sub-Saharan Africa
Cape Verde,1823,33.8,,538.0,Sub-Saharan Africa
Cape Verde,1824,33.8,,540.0,Sub-Saharan Africa
Cape Verde,1825,33.8,,542.0,Sub-Saharan Africa
Cape Verde,1826,33.8,,545.0,Sub-Saharan Africa
Cape Verde,1827,33.8,,547.0,Sub-Saharan Africa
Cape Verde,1828,33.8,,549.0,Sub-Saharan Africa
Cape Verde,1829,33.8,,552.0,Sub-Saharan Africa
Cape Verde,1830,33.8,61014,554.0,Sub-Saharan Africa
Cape Verde,1831,33.8,,556.0,Sub-Saharan Africa
Cape Verde,1832,33.8,,559.0,Sub-Saharan Africa
Cape Verde,1833,33.8,,561.0,Sub-Saharan Africa
Cape Verde,1834,33.8,,563.0,Sub-Saharan Africa
Cape Verde,1835,33.8,,566.0,Sub-Saharan Africa
Cape Verde,1836,33.8,,568.0,Sub-Saharan Africa
Cape Verde,1837,33.8,,571.0,Sub-Saharan Africa
Cape Verde,1838,33.8,,573.0,Sub-Saharan Africa
Cape Verde,1839,33.8,,575.0,Sub-Saharan Africa
Cape Verde,1840,33.8,66718,578.0,Sub-Saharan Africa
Cape Verde,1841,33.8,,580.0,Sub-Saharan Africa
Cape Verde,1842,33.8,,583.0,Sub-Saharan Africa
Cape Verde,1843,33.8,,585.0,Sub-Saharan Africa
Cape Verde,1844,33.8,,588.0,Sub-Saharan Africa
Cape Verde,1845,33.8,,590.0,Sub-Saharan Africa
Cape Verde,1846,33.8,,593.0,Sub-Saharan Africa
Cape Verde,1847,33.8,,595.0,Sub-Saharan Africa
Cape Verde,1848,33.8,,598.0,Sub-Saharan Africa
Cape Verde,1849,33.8,,601.0,Sub-Saharan Africa
Cape Verde,1850,33.8,72956,603.0,Sub-Saharan Africa
Cape Verde,1851,33.8,,606.0,Sub-Saharan Africa
Cape Verde,1852,33.8,,608.0,Sub-Saharan Africa
Cape Verde,1853,33.8,,611.0,Sub-Saharan Africa
Cape Verde,1854,33.8,,613.0,Sub-Saharan Africa
Cape Verde,1855,33.8,,616.0,Sub-Saharan Africa
Cape Verde,1856,33.8,,619.0,Sub-Saharan Africa
Cape Verde,1857,33.8,,621.0,Sub-Saharan Africa
Cape Verde,1858,33.8,,624.0,Sub-Saharan Africa
Cape Verde,1859,33.8,,627.0,Sub-Saharan Africa
Cape Verde,1860,33.8,79725,629.0,Sub-Saharan Africa
Cape Verde,1861,33.8,,632.0,Sub-Saharan Africa
Cape Verde,1862,33.8,,635.0,Sub-Saharan Africa
Cape Verde,1863,33.8,,637.0,Sub-Saharan Africa
Cape Verde,1864,33.8,,640.0,Sub-Saharan Africa
Cape Verde,1865,33.8,,643.0,Sub-Saharan Africa
Cape Verde,1866,33.8,,646.0,Sub-Saharan Africa
Cape Verde,1867,33.8,,648.0,Sub-Saharan Africa
Cape Verde,1868,33.8,,651.0,Sub-Saharan Africa
Cape Verde,1869,33.8,,654.0,Sub-Saharan Africa
Cape Verde,1870,33.8,87122,657.0,Sub-Saharan Africa
Cape Verde,1871,33.8,,659.0,Sub-Saharan Africa
Cape Verde,1872,33.8,,662.0,Sub-Saharan Africa
Cape Verde,1873,33.8,,665.0,Sub-Saharan Africa
Cape Verde,1874,33.8,,668.0,Sub-Saharan Africa
Cape Verde,1875,33.8,,671.0,Sub-Saharan Africa
Cape Verde,1876,33.8,,674.0,Sub-Saharan Africa
Cape Verde,1877,33.8,,677.0,Sub-Saharan Africa
Cape Verde,1878,33.8,,679.0,Sub-Saharan Africa
Cape Verde,1879,33.8,,682.0,Sub-Saharan Africa
Cape Verde,1880,33.8,95157,685.0,Sub-Saharan Africa
Cape Verde,1881,33.8,,688.0,Sub-Saharan Africa
Cape Verde,1882,33.8,,691.0,Sub-Saharan Africa
Cape Verde,1883,33.8,,694.0,Sub-Saharan Africa
Cape Verde,1884,33.8,,697.0,Sub-Saharan Africa
Cape Verde,1885,33.8,,700.0,Sub-Saharan Africa
Cape Verde,1886,33.8,,703.0,Sub-Saharan Africa
